game_time,play_mode,player_no,team,team_side,robot_world_x,robot_world_y,robot_world_z,role,ball_visible,ball_rel_x,ball_rel_y,ball_rel_z,ball_world_x,ball_world_y,ball_world_z,goal_rel_x,goal_rel_y,nearest_teammate_id,nearest_teammate_world_x,nearest_teammate_world_y,nearest_teammate_dist_to_ball,event
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
0.0,Unknown,1,RedTeam,,27.5,0.0,0.0,attacker,0,,,,,,,,,,,,,
